DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 280615062434 , 57.843272 , 0.285226 , 0.008148 , 63.775620 , 11.125183 , 0.239071 , 33.913883 , 28.177649 , 6.192150 , 12.569183 , 0.506747 , 33.578301 , 28.245598 , 12.818531 , 12.779257 , 0.246066 , 33.185921 , 26.990496 , 6.045727 , 12.896411 , 0.491129 , 33.051925 , 26.714001 , 12.030830 , 12.969789 , 0.496083 , 33.681989 , 27.652173 , 12.709289 , 13.613506 , 0.500433 , 33.445274 , 28.155801 , 12.403801 , 12.908697 , 0.522367 , 34.401865 , 29.298558 , 14.072470 , 13.341760, 0.512604 , 33.910571 , 29.066233 , 13.839123 , 12.109517 , 0.501947 , 33.596790 , 28.139688 , 13.028323 , 12.833577 , 0.479183 , 33.896893 , 28.212853 , 12.375440 , 12.778435 , 4.779760 , 11.723504 , -64.344460 , 12.638398 , 11.130118 , 78.785437
 280615062534 , 59.763800 , 0.293187 , 0.008087 , 65.743728 , 11.125183 , 0.246558 , 33.953438 , 28.732565 , 6.359497 , 12.839430 , 0.519782 , 33.623152 , 28.449292 , 13.242835 , 13.029430 , 0.253845 , 33.225855 , 27.575533 , 6.223440 , 13.094731 , 0.507103 , 33.075201 , 27.260605 , 12.370082 , 12.631291 , 0.514498 , 33.735965 , 28.402662 , 13.148149 , 13.833496 , 0.515714 , 33.493635 , 28.160033 , 12.845374 , 13.403481 , 0.537493 , 34.439221 , 29.516829 , 14.431285 , 13.518023, 0.528235 , 33.952629 , 28.895714 , 14.214175 , 12.351467 , 0.519639 , 33.644535 , 28.332941 , 13.404120 , 12.952424 , 0.494246 , 33.935404 , 28.773569 , 12.692322 , 12.866566 , 4.734806 , 11.841810 , -64.545460 , 13.070778 , 11.443004 , 81.273995
 280615062634 , 62.270462 , 0.264756 , 0.006801 , 68.069286 , 11.239624 , 0.256433 , 34.002182 , 28.898054 , 6.620172 , 12.963404 , 0.539071 , 33.671303 , 28.537361 , 13.820948 , 13.143101 , 0.263700 , 33.279474 , 27.555580 , 6.496903 , 13.152824 , 0.527043 , 33.141010 , 27.360104 , 12.913635 , 12.762908 , 0.532284 , 33.781816 , 28.337566 , 13.659689 , 13.926561 , 0.535650 , 33.543329 , 28.100870 , 13.378896 , 13.307804 , 0.560048 , 34.484247 , 29.456398 , 15.017245 , 13.521747, 0.548312 , 33.998851 , 28.893412 , 14.781554 , 12.460736 , 0.537257 , 33.691646 , 28.479650 , 13.938109 , 13.041330 , 0.512251 , 33.984678 , 28.685423 , 13.227339 , 13.083509 , 4.691348 , 11.958336 , -64.743078 , 13.208601 , 11.809513 , 89.656506
 280615062734 , 73.803567 , 0.194174 , 0.004031 , 79.367170 , 11.221313 , 0.302641 , 34.276033 , 29.011044 , 7.954585 , 13.047569 , 0.638598 , 33.957529 , 28.614319 , 16.655418 , 13.269010 , 0.312036 , 33.570015 , 28.062786 , 7.831166 , 13.287343 , 0.622305 , 33.426122 , 27.612855 , 15.565291 , 12.803394 , 0.629426 , 34.072096 , 28.836234 , 16.418701 , 13.963855 , 0.633501 , 33.837237 , 28.397792 , 16.140059 , 13.374942 , 0.663038 , 34.757797 , 29.624723 , 18.039758 , 13.521264, 0.649053 , 34.270272 , 29.149468 , 17.701690 , 12.513847 , 0.636191 , 33.969023 , 28.727355 , 16.704021 , 13.064886 , 0.605147 , 34.258395 , 28.945194 , 15.875748 , 13.189489 , 4.647894 , 12.077032 , -64.944012 , 13.782289 , 12.120017 , 102.950644
 280615062834 , 77.838164 , 0.297328 , 0.006608 , 84.408159 , 11.299133 , 0.319050 , 34.356322 , 29.240369 , 8.431473 , 13.275202 , 0.675335 , 34.042825 , 28.869968 , 17.686009 , 13.316172 , 0.329722 , 33.658063 , 28.177935 , 8.322995 , 13.330780 , 0.658538 , 33.513111 , 28.031437 , 16.552936 , 12.857956 , 0.662105 , 34.149262 , 28.907683 , 17.332956 , 14.053728 , 0.667746 , 33.916500 , 28.546851 , 17.087364 , 13.529777 , 0.700169 , 34.840436 , 29.286141 , 19.203433 , 13.704008, 0.684136 , 34.346998 , 29.338218 , 18.828901 , 12.729919 , 0.670557 , 34.044732 , 28.103724 , 17.665054 , 13.345920 , 0.639157 , 34.338467 , 28.243565 , 16.853908 , 13.122689 , 4.605170 , 12.195923 , -65.144914 , 14.008541 , 12.304159 , 103.801993
 280615062934 , 64.351519 , 0.521136 , 0.010683 , 71.500826 , 11.454773 , 0.265170 , 34.025732 , 28.836938 , 6.875511 , 13.365462 , 0.558554 , 33.713573 , 28.350786 , 14.372588 , 13.508010 , 0.273198 , 33.305755 , 27.648339 , 6.750673 , 13.461042 , 0.546249 , 33.169039 , 27.512533 , 13.421723 , 12.815052 , 0.550440 , 33.815983 , 28.671147 , 14.111231 , 14.098036 , 0.552563 , 33.573277 , 28.343413 , 13.863908 , 13.355449 , 0.579935 , 34.510122 , 29.383733 , 15.588771 , 13.894298, 0.565581 , 34.021520 , 28.793144 , 15.287047 , 12.631388 , 0.555841 , 33.717906 , 28.515707 , 14.417642 , 13.482422 , 0.531083 , 34.009234 , 28.779742 , 13.724303 , 13.291745 , 4.562465 , 12.316994 , -65.349135 , 13.489988 , 12.138900 , 83.959018
 280615063037 , 59.567934 , 0.311601 , 0.007819 , 65.310832 , 11.505127 , 0.247300 , 33.891485 , 28.714593 , 6.354055 , 13.315253 , 0.521132 , 33.561363 , 28.131401 , 13.259501 , 13.494660 , 0.253812 , 33.163679 , 27.444696 , 6.226099 , 13.541289 , 0.507158 , 33.025723 , 27.406746 , 12.371073 , 13.357142 , 0.511439 , 33.683567 , 28.366293 , 13.067432 , 14.099583 , 0.515997 , 33.439250 , 28.125989 , 12.814653 , 13.570650 , 0.539674 , 34.381592 , 29.121035 , 14.431013 , 13.962501, 0.528317 , 33.890929 , 28.801891 , 14.200121 , 12.642465 , 0.516847 , 33.588914 , 28.440834 , 13.327262 , 13.357142 , 0.493266 , 33.875076 , 28.524262 , 12.685542 , 13.533211 , 4.519798 , 12.440252 , -65.556674 , 13.276664 , 11.855441 , 77.672135
 280615063141 , 54.304737 , 0.398187 , 0.009017 , 60.040139 , 11.413574 , 0.225811 , 33.730374 , 28.438326 , 5.748124 , 13.275686 , 0.473222 , 33.396248 , 28.025537 , 11.971790 , 13.458333 , 0.231697 , 32.992849 , 27.451702 , 5.622386 , 13.458914 , 0.463172 , 32.847111 , 27.094700 , 11.181659 , 12.940186 , 0.466397 , 33.516982 , 28.277350 , 11.802004 , 14.052180 , 0.471186 , 33.268690 , 27.851426 , 11.550392 , 13.570602 , 0.492314 , 34.224747 , 29.004770 , 13.066427 , 13.921144, 0.483318 , 33.733415 , 28.749870 , 12.851219 , 12.727017 , 0.472328 , 33.427788 , 28.307002 , 12.062285 , 13.221414 , 0.449906 , 33.714822 , 28.639205 , 11.474101 , 13.473377 , 4.476515 , 12.567700 , -65.770879 , 13.072506 , 11.504119 , 72.956973
 280615063241 , 55.259066 , 0.243577 , 0.007461 , 60.165056 , 11.436462 , 0.229108 , 33.750291 , 28.549048 , 5.834932 , 13.186055 , 0.480490 , 33.418792 , 28.095287 , 12.172993 , 13.438840 , 0.235030 , 33.012015 , 27.425657 , 5.708153 , 13.504092 , 0.470400 , 32.865954 , 27.100090 , 11.344778 , 13.156307 , 0.474636 , 33.544292 , 28.313903 , 12.013098 , 14.094021 , 0.478105 , 33.294466 , 27.961196 , 11.768091 , 13.401691 , 0.499549 , 34.244800 , 29.092888 , 13.257541 , 13.963468, 0.489624 , 33.758760 , 28.483134 , 13.068239 , 12.641836 , 0.480414 , 33.454545 , 28.263679 , 12.277689 , 13.269591 , 0.457427 , 33.732919 , 28.352561 , 11.651901 , 13.265721 , 4.436624 , 12.687377 , -65.971670 , 12.974845 , 11.671029 , 78.785437
 280615063340 , 58.844991 , 0.283377 , 0.007969 , 63.953399 , 11.363220 , 0.244021 , 33.861361 , 28.596501 , 6.252235 , 13.231233 , 0.510362 , 33.527965 , 28.276456 , 13.020304 , 13.531615 , 0.249671 , 33.128347 , 27.459927 , 6.110573 , 13.426747 , 0.499615 , 32.991341 , 27.403152 , 12.150908 , 13.165159 , 0.505993 , 33.668681 , 28.239416 , 12.939743 , 14.019965 , 0.509636 , 33.415183 , 28.149176 , 12.658815 , 13.223203 , 0.532015 , 34.352018 , 29.307480 , 14.187496 , 13.916307, 0.522668 , 33.867869 , 28.283611 , 14.033300 , 12.620795 , 0.512626 , 33.573051 , 28.338275 , 13.184361 , 13.298468 , 0.485370 , 33.843977 , 28.439051 , 12.474641 , 13.479520 , 4.397381 , 12.807241 , -66.172439 , 13.170565 , 11.641276 , 76.362368
 280615063441 , 54.952179 , 0.404268 , 0.009462 , 60.074454 , 11.477661 , 0.227151 , 33.747058 , 28.489860 , 5.810778 , 13.230024 , 0.476515 , 33.399624 , 28.200099 , 12.054002 , 13.407205 , 0.233574 , 33.002471 , 27.272733 , 5.664140 , 13.526294 , 0.465742 , 32.855065 , 27.213065 , 11.265406 , 13.162788 , 0.476830 , 33.560389 , 28.430100 , 12.076453 , 14.019965 , 0.477374 , 33.300691 , 27.891911 , 11.784292 , 13.419685 , 0.497211 , 34.239819 , 28.990053 , 13.186934 , 13.959695, 0.488127 , 33.755348 , 28.749409 , 13.018161 , 12.635113 , 0.480501 , 33.466089 , 28.207202 , 12.299611 , 13.311045 , 0.454944 , 33.729619 , 28.463591 , 11.604825 , 13.312689 , 4.358133 , 12.929294 , -66.376532 , 12.933709 , 11.623367 , 71.057810
 280615063541 , 56.541997 , 0.254160 , 0.007828 , 60.999959 , 11.463928 , 0.233955 , 33.786438 , 28.567644 , 5.986005 , 13.232926 , 0.490489 , 33.442839 , 28.268498 , 12.416536 , 13.537226 , 0.239692 , 33.041073 , 27.392757 , 5.832507 , 13.551495 , 0.478553 , 32.893958 , 27.129513 , 11.600002 , 13.243035 , 0.490698 , 33.606575 , 28.311693 , 12.481763 , 14.006470 , 0.492689 , 33.347833 , 28.010238 , 12.171953 , 13.617424 , 0.510896 , 34.276684 , 28.985546 , 13.573979 , 14.023690, 0.501775 , 33.798222 , 29.007307 , 13.417047 , 12.705298 , 0.494374 , 33.511282 , 28.272601 , 12.697504 , 13.309593 , 0.468176 , 33.769071 , 28.430018 , 11.955263 , 13.660426 , 4.320154 , 13.049531 , -66.577260 , 13.052123 , 11.768883 , 72.433066
 280615063641 , 60.859353 , 0.264872 , 0.007574 , 65.288941 , 11.441040 , 0.250496 , 33.909879 , 28.750197 , 6.529014 , 13.276750 , 0.526625 , 33.568284 , 28.176674 , 13.446214 , 13.550866 , 0.257518 , 33.171731 , 27.300150 , 6.362972 , 13.555026 , 0.514271 , 33.034196 , 27.238445 , 12.646963 , 13.483873 , 0.528699 , 33.736826 , 28.377157 , 13.639421 , 14.055276 , 0.529040 , 33.481251 , 27.762450 , 13.296493 , 13.487114 , 0.549524 , 34.398185 , 29.494294 , 14.763159 , 14.053583, 0.539450 , 33.919338 , 29.390699 , 14.532210 , 12.590225 , 0.532540 , 33.639073 , 28.735358 , 13.812692 , 13.209998 , 0.501110 , 33.892101 , 28.832132 , 13.015850 , 13.340212 , 4.282780 , 13.169951 , -66.777970 , 13.310826 , 11.923656 , 77.999577
 280615063741 , 62.958079 , 0.572960 , 0.008728 , 67.134216 , 11.326599 , 0.260086 , 33.963946 , 28.705012 , 6.708538 , 13.368219 , 0.545081 , 33.626481 , 28.527976 , 13.960197 , 13.575681 , 0.266526 , 33.230929 , 27.496482 , 6.554690 , 13.537855 , 0.532240 , 33.091621 , 27.424864 , 13.040112 , 13.116304 , 0.544093 , 33.792839 , 28.272010 , 13.977062 , 14.014935 , 0.545482 , 33.536597 , 28.149636 , 13.659950 , 13.624003 , 0.568354 , 34.454744 , 29.257810 , 15.236983 , 13.921241, 0.557164 , 33.975507 , 28.766719 , 15.016660 , 12.636128 , 0.549408 , 33.694498 , 28.483054 , 14.206956 , 13.218898 , 0.518742 , 33.946437 , 28.625881 , 13.393008 , 13.388389 , 4.245998 , 13.290552 , -66.978665 , 13.491621 , 12.065627 , 81.208507
 280615063842 , 61.538091 , 0.360705 , 0.008009 , 66.137770 , 11.491394 , 0.254270 , 33.924777 , 28.560047 , 6.555920 , 13.373056 , 0.533763 , 33.586315 , 28.436828 , 13.654358 , 13.630243 , 0.260831 , 33.190363 , 27.490999 , 6.405644 , 13.639385 , 0.520666 , 33.052040 , 27.414158 , 12.738361 , 13.430568 , 0.532391 , 33.753478 , 28.568578 , 13.643129 , 14.100841 , 0.534069 , 33.494903 , 28.130866 , 13.337285 , 13.440823 , 0.556460 , 34.418023 , 29.177143 , 14.904885 , 14.006663, 0.546226 , 33.935537 , 28.896266 , 14.658719 , 12.854038 , 0.536307 , 33.652820 , 28.480386 , 13.858877 , 13.308094 , 0.508677 , 33.907730 , 28.479398 , 13.094314 , 13.353514 , 4.209198 , 13.413348 , -67.182689 , 13.569147 , 11.934938 , 74.790647
 280615063942 , 52.499106 , 0.526059 , 0.010846 , 57.313415 , 11.148071 , 0.217258 , 33.651714 , 28.399094 , 5.530041 , 13.275395 , 0.455555 , 33.309071 , 27.980564 , 11.473018 , 13.667101 , 0.223182 , 32.901493 , 27.176776 , 5.385923 , 13.685482 , 0.446761 , 32.757982 , 27.021630 , 10.701986 , 13.237231 , 0.453970 , 33.466174 , 28.184356 , 11.494882 , 14.103308 , 0.457930 , 33.207612 , 27.814253 , 11.218431 , 13.443338 , 0.475747 , 34.149936 , 29.095004 , 12.573572 , 14.005841, 0.467550 , 33.666869 , 28.670134 , 12.401930 , 12.765617 , 0.459727 , 33.377368 , 28.057733 , 11.720634 , 13.375426 , 0.436026 , 33.635719 , 28.300171 , 11.038798 , 13.411897 , 4.174161 , 13.532292 , -67.380013 , 12.799204 , 11.437193 , 63.461160
 280615064045 , 46.886692 , 0.358674 , 0.009593 , 51.388296 , 11.203003 , 0.196019 , 33.454655 , 28.113868 , 4.897099 , 13.189247 , 0.408710 , 33.106445 , 27.907661 , 10.138109 , 13.558219 , 0.199558 , 32.695194 , 26.994151 , 4.755917 , 13.464089 , 0.398537 , 32.552010 , 26.914794 , 9.464056 , 13.331650 , 0.406200 , 33.254965 , 28.027371 , 10.153052 , 14.187279 , 0.410478 , 32.996203 , 27.523956 , 9.893977 , 13.498433 , 0.425737 , 33.959647 , 28.710891 , 11.138029 , 14.051890, 0.416602 , 33.476014 , 27.829138 , 11.075012 , 12.852684 , 0.413317 , 33.175058 , 27.876255 , 10.374669 , 13.344759 , 0.388691 , 33.439268 , 27.955039 , 9.772577 , 13.281587 , 4.137340 , 13.659489 , -67.590702 , 12.354670 , 11.603758 , 58.680509
 280615064145 , 48.245863 , 0.325656 , 0.008563 , 52.308163 , 11.363220 , 0.200847 , 33.506683 , 28.264503 , 5.046969 , 13.189344 , 0.420545 , 33.169159 , 27.746763 , 10.453179 , 13.537903 , 0.205626 , 32.749535 , 26.889512 , 4.904861 , 13.504963 , 0.410388 , 32.601502 , 26.864034 , 9.745011 , 13.488613 , 0.419085 , 33.313536 , 27.987043 , 10.479962 , 14.188537 , 0.423436 , 33.057289 , 27.647068 , 10.213572 , 13.470232 , 0.438189 , 34.011446 , 29.009094 , 11.472374 , 13.963807, 0.430062 , 33.531811 , 28.281770 , 11.354160 , 12.725566 , 0.422395 , 33.231786 , 27.924269 , 10.694245 , 13.386696 , 0.400682 , 33.489121 , 28.059520 , 10.072375 , 13.282216 , 4.102829 , 13.780809 , -67.791350 , 12.291944 , 11.270193 , 62.020416
 280615064245 , 50.264671 , 0.366923 , 0.009155 , 54.632606 , 11.399841 , 0.208024 , 33.576786 , 28.252938 , 5.269528 , 13.182959 , 0.437941 , 33.227261 , 27.987246 , 10.925296 , 13.625502 , 0.213741 , 32.822801 , 26.998721 , 5.125577 , 13.597351 , 0.427540 , 32.675925 , 26.993854 , 10.191773 , 13.435019 , 0.437067 , 33.380313 , 28.090718 , 10.960106 , 14.184426 , 0.438033 , 33.124057 , 27.841672 , 10.677270 , 13.728822 , 0.454940 , 34.074576 , 28.901936 , 11.977213 , 14.006905, 0.447380 , 33.593556 , 28.510479 , 11.837726 , 12.836867 , 0.441571 , 33.296204 , 28.174365 , 11.169675 , 13.425780 , 0.416859 , 33.559026 , 28.236640 , 10.521164 , 13.490742 , 4.068848 , 13.902302 , -67.991991 , 12.809187 , 11.520441 , 62.020416
 280615064344 , 51.057551 , 0.300178 , 0.008513 , 55.376132 , 11.381531 , 0.211422 , 33.603542 , 28.229297 , 5.361550 , 13.203081 , 0.444643 , 33.254302 , 28.288920 , 11.228825 , 13.587870 , 0.217153 , 32.849992 , 27.114631 , 5.215744 , 13.584194 , 0.433513 , 32.703952 , 27.004260 , 10.370720 , 13.232636 , 0.442793 , 33.407157 , 28.134729 , 11.147007 , 14.232361 , 0.446093 , 33.154935 , 27.757114 , 10.871059 , 13.791898 , 0.461188 , 34.100065 , 28.927782 , 12.186041 , 14.061467, 0.453675 , 33.620541 , 28.782648 , 12.042991 , 12.768374 , 0.448480 , 33.326062 , 28.145667 , 11.360139 , 13.264705 , 0.421955 , 33.586142 , 28.383800 , 10.705795 , 13.510477 , 4.035386 , 14.023967 , -68.192627 , 12.877075 , 11.607920 , 65.032880
 280615064444 , 51.060455 , 0.302416 , 0.008106 , 55.379282 , 11.253357 , 0.211678 , 33.600177 , 28.259458 , 5.365830 , 13.187554 , 0.445404 , 33.254449 , 28.051515 , 11.145563 , 13.629420 , 0.217100 , 32.850946 , 27.012277 , 5.223846 , 13.460607 , 0.433011 , 32.704461 , 26.978955 , 10.379941 , 13.026141 , 0.442514 , 33.397345 , 27.986399 , 11.122291 , 14.279039 , 0.445106 , 33.147137 , 27.665838 , 10.859130 , 13.625502 , 0.463526 , 34.097108 , 28.913985 , 12.183045 , 14.046279, 0.455144 , 33.616925 , 28.115209 , 12.119467 , 12.855586 , 0.448642 , 33.318804 , 28.164247 , 11.356408 , 13.353998 , 0.423663 , 33.582576 , 28.146988 , 10.710004 , 13.378618 , 4.002433 , 14.145803 , -68.393259 , 12.622671 , 11.422567 , 62.871764
 280615064544 , 52.065078 , 0.310834 , 0.009420 , 56.301007 , 11.303711 , 0.216170 , 33.627926 , 28.430389 , 5.478843 , 13.187989 , 0.454379 , 33.288745 , 28.061876 , 11.379929 , 13.680645 , 0.221563 , 32.882403 , 27.147531 , 5.334873 , 13.460413 , 0.442986 , 32.732696 , 26.995726 , 10.607545 , 13.498916 , 0.451077 , 33.431411 , 28.265657 , 11.357146 , 14.277878 , 0.453436 , 33.181665 , 27.980426 , 11.084129 , 13.592562 , 0.471885 , 34.126927 , 28.909110 , 12.448257 , 14.048746, 0.464380 , 33.646542 , 28.642328 , 12.295376 , 12.949232 , 0.456958 , 33.347494 , 28.097101 , 11.581833 , 13.395790 , 0.433002 , 33.610233 , 28.175592 , 10.939868 , 13.476956 , 3.969977 , 14.267808 , -68.593889 , 12.852878 , 11.406168 , 66.211671
 280615064645 , 54.033737 , 0.281058 , 0.007527 , 58.301040 , 11.363220 , 0.224113 , 33.684623 , 28.378457 , 5.704610 , 13.275250 , 0.470244 , 33.346220 , 28.324658 , 11.871019 , 13.721760 , 0.229797 , 32.944002 , 27.248211 , 5.561961 , 13.547771 , 0.459296 , 32.797794 , 26.969073 , 11.055282 , 12.936172 , 0.468134 , 33.483351 , 28.042747 , 11.812570 , 14.325958 , 0.470695 , 33.235462 , 27.753525 , 11.543077 , 13.712860 , 0.489538 , 34.180916 , 29.006610 , 12.963473 , 14.185683, 0.480714 , 33.696671 , 28.793605 , 12.790161 , 12.989476 , 0.472643 , 33.398694 , 28.157073 , 12.049083 , 13.483293 , 0.448782 , 33.666907 , 28.458397 , 11.387733 , 13.638853 , 3.937479 , 14.392019 , -68.797864 , 13.062884 , 11.767891 , 68.110834
 280615064745 , 57.725193 , 0.339621 , 0.008165 , 61.904785 , 11.427307 , 0.239529 , 33.793043 , 28.400681 , 6.170149 , 13.231426 , 0.503743 , 33.460593 , 28.266921 , 12.748313 , 13.674647 , 0.245122 , 33.060518 , 27.046547 , 6.007461 , 13.501915 , 0.490095 , 32.913102 , 26.915917 , 11.942542 , 13.336197 , 0.497779 , 33.593129 , 28.009785 , 12.780530 , 14.336455 , 0.503556 , 33.349789 , 27.338368 , 12.475794 , 13.880658 , 0.523356 , 34.287647 , 29.306284 , 14.005020 , 14.182684, 0.513604 , 33.802729 , 29.146337 , 13.749278 , 12.941686 , 0.504638 , 33.506843 , 28.432188 , 13.018555 , 13.351918 , 0.478111 , 33.775790 , 28.468408 , 12.300676 , 13.610749 , 3.905995 , 14.514360 , -68.998497 , 13.285576 , 11.828178 , 71.450740
 280615064845 , 57.931003 , 0.289975 , 0.007847 , 61.828578 , 11.248779 , 0.239483 , 33.799595 , 28.529602 , 6.138742 , 13.221897 , 0.505221 , 33.477673 , 28.171869 , 12.783539 , 13.636434 , 0.245868 , 33.070566 , 27.291163 , 5.997247 , 13.508784 , 0.491253 , 32.913173 , 27.274231 , 11.924984 , 13.310222 , 0.499504 , 33.600556 , 28.356993 , 12.727287 , 14.471554 , 0.503274 , 33.358296 , 27.976194 , 12.447617 , 13.838769 , 0.523813 , 34.295829 , 29.047910 , 13.958442 , 14.139393, 0.515504 , 33.809728 , 28.899121 , 13.749276 , 12.992475 , 0.505106 , 33.514040 , 28.401007 , 12.953162 , 13.570989 , 0.478770 , 33.782928 , 28.549102 , 12.257061 , 13.570166 , 3.875492 , 14.634823 , -69.195789 , 13.448666 , 11.768586 , 70.140973
 280615064947 , 56.000693 , 0.286376 , 0.007647 , 60.057781 , 11.289978 , 0.231987 , 33.739133 , 28.457148 , 5.915193 , 13.179525 , 0.486785 , 33.402952 , 28.161283 , 12.319408 , 13.634838 , 0.237651 , 33.003722 , 27.265575 , 5.772870 , 13.509606 , 0.474933 , 32.858629 , 27.141716 , 11.475544 , 12.979947 , 0.484181 , 33.531575 , 28.199824 , 12.262978 , 14.452351 , 0.486343 , 33.287524 , 27.896143 , 11.987509 , 13.723792 , 0.506808 , 34.233175 , 29.092244 , 13.449203 , 14.228201, 0.497612 , 33.745838 , 28.820030 , 13.249688 , 13.028995 , 0.489179 , 33.447893 , 28.096825 , 12.500533 , 13.528374 , 0.463596 , 33.721180 , 28.564157 , 11.804892 , 13.414606 , 3.843915 , 14.761582 , -69.403120 , 13.363817 , 11.977863 , 68.503764
 280615065048 , 57.052146 , 0.211865 , 0.006109 , 60.927420 , 11.354065 , 0.235907 , 33.772076 , 28.513218 , 6.037701 , 13.055889 , 0.497011 , 33.436142 , 28.232534 , 12.570325 , 13.673680 , 0.242105 , 33.037586 , 27.329089 , 5.892055 , 13.464186 , 0.483518 , 32.889772 , 27.127267 , 11.706852 , 13.296872 , 0.493618 , 33.561810 , 28.245861 , 12.524411 , 14.451238 , 0.496689 , 33.318628 , 27.974353 , 12.253369 , 13.888445 , 0.515615 , 34.263999 , 29.179718 , 13.714814 , 14.226798, 0.506888 , 33.776759 , 28.491144 , 13.526675 , 13.072093 , 0.499009 , 33.476197 , 28.328342 , 12.761957 , 13.525955 , 0.470906 , 33.754681 , 28.445600 , 12.056692 , 13.570747 , 3.812816 , 14.888513 , -69.610458 , 13.531159 , 12.053928 , 71.450740
 280615065148 , 59.883562 , 0.235916 , 0.006419 , 63.926726 , 11.184692 , 0.247494 , 33.859974 , 28.696622 , 6.364349 , 12.962098 , 0.521229 , 33.524811 , 28.150771 , 13.362117 , 13.705120 , 0.254076 , 33.127845 , 27.470437 , 6.211517 , 13.422152 , 0.507310 , 32.991912 , 27.505570 , 12.347592 , 13.253338 , 0.518865 , 33.651340 , 28.257186 , 13.220885 , 14.497674 , 0.519764 , 33.407268 , 27.926599 , 12.935227 , 14.018659 , 0.542404 , 34.349533 , 29.192136 , 14.440156 , 14.138328, 0.530115 , 33.862306 , 28.707332 , 14.242235 , 12.985365 , 0.522847 , 33.563011 , 28.351521 , 13.454935 , 13.661587 , 0.495893 , 33.842623 , 28.622946 , 12.708632 , 13.695398 , 3.783657 , 15.009460 , -69.807773 , 13.305970 , 12.260350 , 76.034926
 280615065249 , 60.433004 , 0.280350 , 0.006704 , 64.371771 , 11.152649 , 0.250524 , 33.874993 , 28.583801 , 6.437205 , 12.968628 , 0.525667 , 33.541140 , 28.127346 , 13.382781 , 13.590385 , 0.255897 , 33.145616 , 27.531515 , 6.281487 , 13.457801 , 0.511773 , 33.009064 , 27.452265 , 12.483578 , 13.316849 , 0.523868 , 33.671690 , 28.344656 , 13.369228 , 14.453512 , 0.527030 , 33.425583 , 28.159021 , 13.084360 , 13.502738 , 0.546293 , 34.363666 , 29.208509 , 14.597161 , 14.316623, 0.536503 , 33.877488 , 29.042386 , 14.380703 , 12.901442 , 0.528143 , 33.583690 , 28.327698 , 13.605025 , 13.537806 , 0.500622 , 33.858185 , 28.604654 , 12.849401 , 13.529825 , 3.753946 , 15.134669 , -70.011789 , 13.599067 , 12.131019 , 76.362368
 280615065350 , 59.888312 , 0.286869 , 0.007630 , 64.073195 , 11.212158 , 0.248383 , 33.858719 , 28.718959 , 6.373755 , 12.937478 , 0.520083 , 33.528193 , 28.232534 , 13.264044 , 13.676340 , 0.254591 , 33.128951 , 27.529230 , 6.216424 , 13.462009 , 0.507357 , 32.991748 , 27.481463 , 12.364608 , 13.592417 , 0.519303 , 33.654388 , 28.495656 , 13.232965 , 14.453608 , 0.520874 , 33.407275 , 28.020359 , 12.950650 , 13.875579 , 0.541287 , 34.345878 , 29.186709 , 14.452662 , 14.276378, 0.531791 , 33.861395 , 28.863672 , 14.261170 , 13.014387 , 0.524132 , 33.568489 , 28.173813 , 13.476483 , 13.573407 , 0.494824 , 33.841923 , 28.596901 , 12.726668 , 13.609540 , 3.724672 , 15.260041 , -70.215819 , 13.631503 , 12.128937 , 76.165902
